CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1856930,Melody,Racca,9512943674,1234 Sessame St.,,Atlantis,MN,50632,1278
1215768,Lord,Lindgrin,9517785113,1234 Sessame St.,,Atlantis,MN,43440,8598
1900964,Michael,,9526827975,1234 Sessame St.,,Atlantis,MN,50761,5885
1810488,Lord,John,7637378620,1234 Sessame St.,,Atlantis,MN,50711,8596
1640472,Madona,Michael,9525099545,1234 Sessame St.,,Atlantis,MN,50706,4313
1844012,Lord,Farquaad,6120089394,1234 Sessame St.,,Atlantis,MN,50798,6568
1203236,Michael,,6123704052,1234 Sessame St.,,Atlantis,MN,50673,8655
1826891,Moe,Michael,7633851491,1234 Sessame St.,,Atlantis,MN,84592,2029
1608592,Madona,Racca,9519764074,1234 Sessame St.,,Atlantis,MN,50631,5897
1116572,Buffy,John,7634682573,1234 Sessame St.,,Atlantis,MN,50523,2638
1220477,Buffy,Summers,9523558776,1234 Sessame St.,,Atlantis,MN,50691,8663
1789003,Michael,Farquaad,7638822998,1234 Sessame St.,,Atlantis,MN,13935,4144
1753435,Melody,Racca,9517578041,1234 Sessame St.,,Atlantis,MN,50609,1976
1674239,Susan,Farquaad,9528391366,1234 Sessame St.,,Atlantis,MN,50557,1199
1567042,John,Michael,9513634525,1234 Sessame St.,,Atlantis,MN,50751,6733
1621696,Michael,Racca,7634189506,1234 Sessame St.,,Atlantis,MN,50508,6197
1474283,Buffy,Summers,9516401453,1234 Sessame St.,,Atlantis,MN,50662,5373
1192727,Susan,Michael,7633607828,1234 Sessame St.,,Atlantis,MN,50646,9826
1308113,Madona,John,6124276196,1234 Sessame St.,,Atlantis,MN,50588,1803
1502813,Lord,,7635697654,1234 Sessame St.,,Atlantis,MN,50688,9844
1641928,Lord,Michael,7634445311,1234 Sessame St.,,Atlantis,MN,50638,368
1861686,Moe,Jenkins,9511847328,1234 Sessame St.,,Atlantis,MN,50643,4698
1072336,Lord,Summers,6125254481,1234 Sessame St.,,Atlantis,MN,50539,286
1674461,Lord,Lindgrin,9523432525,1234 Sessame St.,,Atlantis,MN,50677,447
1688257,Moe,Racca,6126360764,1234 Sessame St.,,Atlantis,MN,50624,724
1356584,Buffy,Michael,9528014562,1234 Sessame St.,,Atlantis,MN,50716,3779
1300861,Madona,Lindgrin,6121142138,1234 Sessame St.,,Atlantis,MN,50536,1937
1777718,Madona,,9522522177,1234 Sessame St.,,Atlantis,MN,50633,5752
1580121,Susan,Michael,9515249122,1234 Sessame St.,,Atlantis,MN,50704,987
1557774,Buffy,Summers,9522935793,1234 Sessame St.,,Atlantis,MN,50608,4635
1278780,Lord,Racca,6127868583,1234 Sessame St.,,Atlantis,MN,50621,21
1000003,John,Jenkins,9524091614,1234 Sessame St.,,Atlantis,MN,50610,3622
1552155,Madona,Racca,6128678925,1234 Sessame St.,,Atlantis,MN,50680,9862
1967660,John,Racca,6128292127,1234 Sessame St.,,Atlantis,MN,50709,8860
-1,Lord,Summers,9523281551,1234 Sessame St.,,Atlantis,MN,50765,6093
1955229,Lord,Farquaad,9524906192,1234 Sessame St.,,Atlantis,MN,38703,3221
1567911,Buffy,John,9512953161,1234 Sessame St.,,Atlantis,MN,50688,2465
1766606,Madona,Lindgrin,9513527134,1234 Sessame St.,,Atlantis,MN,50741,444
1566296,Buffy,John,6126203085,1234 Sessame St.,,Atlantis,MN,50746,5972
1294680,Michael,Jenkins,9525079110,1234 Sessame St.,,Atlantis,MN,55251,6825
1340378,Michael,Lindgrin,9524636887,1234 Sessame St.,,Atlantis,MN,50804,7175
