CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1972378,Melody,John,9520675053,1234 Sessame St.,,Atlantis,MN,50556,932
1797605,Susan,Racca,6128778204,1234 Sessame St.,,Atlantis,MN,50780,607
1111016,Madona,,6128423349,1234 Sessame St.,,Atlantis,MN,50610,2557
1015252,Michael,Farquaad,7630747942,1234 Sessame St.,,Atlantis,MN,50528,252
1980967,Lord,Lindgrin,9526878693,1234 Sessame St.,,Atlantis,MN,50757,9392
1214626,Susan,Summers,6122780679,1234 Sessame St.,,Atlantis,MN,50675,745
1290697,Madona,Farquaad,7639218498,1234 Sessame St.,,Atlantis,MN,50638,1433
1828737,Madona,Jenkins,7632533764,1234 Sessame St.,,Atlantis,MN,50543,6684
1826541,Susan,Jenkins,7638583988,1234 Sessame St.,,Atlantis,MN,50732,6260
1322225,John,Michael,9526973117,1234 Sessame St.,,Atlantis,MN,50655,7234
1673219,Susan,Lindgrin,9515345712,1234 Sessame St.,,Atlantis,MN,50545,8223
1000212,John,Farquaad,6129238964,1234 Sessame St.,,Atlantis,MN,29686,8222
1898964,John,,9519529670,1234 Sessame St.,,Atlantis,MN,50548,8608
1957319,Susan,Farquaad,7638989547,1234 Sessame St.,,Atlantis,MN,50715,5781
1524466,Lord,John,9510439696,1234 Sessame St.,,Atlantis,MN,50528,1166
1738687,Moe,Summers,9512601268,1234 Sessame St.,,Atlantis,MN,50613,2826
1008565,Buffy,Summers,9523342604,1234 Sessame St.,,Atlantis,MN,50630,645
1488653,Buffy,,9511852641,1234 Sessame St.,,Atlantis,MN,50628,8598
1881757,Michael,Racca,7639000520,1234 Sessame St.,,Atlantis,MN,50737,7249
1239561,Madona,Jenkins,9522652568,1234 Sessame St.,,Atlantis,MN,50669,1450
-1,Madona,,9515416276,1234 Sessame St.,,Atlantis,MN,50787,2665
-1,Michael,Summers,7630722279,1234 Sessame St.,,Atlantis,MN,50602,4913
1464637,Melody,Jenkins,6121428627,1234 Sessame St.,,Atlantis,MN,50700,6305
1398289,Buffy,,6126155567,1234 Sessame St.,,Atlantis,MN,50552,5956
1205342,Lord,John,7631328381,1234 Sessame St.,,Atlantis,MN,50598,5897
1941889,Michael,Jenkins,9522919927,1234 Sessame St.,,Atlantis,MN,50803,7281
1039041,Michael,Farquaad,9512281985,1234 Sessame St.,,Atlantis,MN,50527,992
1911747,Moe,Summers,9529793370,1234 Sessame St.,,Atlantis,MN,50712,4469
1835966,Michael,Summers,7637527424,1234 Sessame St.,,Atlantis,MN,50796,4398
1167306,John,Jenkins,7639710483,1234 Sessame St.,,Atlantis,MN,50505,4232
1566697,Michael,Jenkins,7638743412,1234 Sessame St.,,Atlantis,MN,50800,4227
1475272,Michael,Jenkins,9527093110,1234 Sessame St.,,Atlantis,MN,50551,5966
1765185,John,Farquaad,9520475914,1234 Sessame St.,,Atlantis,MN,50728,3749
1865182,John,Racca,7635637974,1234 Sessame St.,,Atlantis,MN,50701,6312
1336311,John,Michael,6126242274,1234 Sessame St.,,Atlantis,MN,50788,1169
1760849,Moe,Jenkins,9515410864,1234 Sessame St.,,Atlantis,MN,50600,3736
1580331,Buffy,Racca,6126579479,1234 Sessame St.,,Atlantis,MN,50566,1076
1585297,Melody,Summers,7630939054,1234 Sessame St.,,Atlantis,MN,50698,9146
1680134,Melody,Michael,7634109493,1234 Sessame St.,,Atlantis,MN,50635,7361
1695995,Moe,Michael,9518753886,1234 Sessame St.,,Atlantis,MN,50742,5868
1592840,Lord,Summers,9516344131,1234 Sessame St.,,Atlantis,MN,50552,3482
1978733,Buffy,Jenkins,9524351709,1234 Sessame St.,,Atlantis,MN,50532,6374
1120438,Susan,Lindgrin,9512846649,1234 Sessame St.,,Atlantis,MN,46028,5648
1907596,Moe,Farquaad,7638637041,1234 Sessame St.,,Atlantis,MN,50689,5368
1714378,Melody,Racca,9525630794,1234 Sessame St.,,Atlantis,MN,50587,6495
