CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1386833,Madona,,6121078986,1234 Sessame St.,,Atlantis,MN,50523,8974
1038622,Moe,Racca,9516437402,1234 Sessame St.,,Atlantis,MN,50775,6323
1706022,Moe,,9524776620,1234 Sessame St.,,Atlantis,MN,50505,9378
1569329,John,,6128306468,1234 Sessame St.,,Atlantis,MN,50639,5862
1969067,Lord,Michael,9522519260,1234 Sessame St.,,Atlantis,MN,50706,4551
1453343,Lord,Farquaad,6121183578,1234 Sessame St.,,Atlantis,MN,50540,3382
1000195,Michael,Lindgrin,7632615015,1234 Sessame St.,,Atlantis,MN,17954,1622
1505986,Melody,Racca,7638350659,1234 Sessame St.,,Atlantis,MN,50657,1691
1329329,Lord,,9519187620,1234 Sessame St.,,Atlantis,MN,50573,7487
1565948,John,Summers,9526355303,1234 Sessame St.,,Atlantis,MN,50662,3285
1442859,Melody,Jenkins,7636183283,1234 Sessame St.,,Atlantis,MN,50700,961
1401408,Michael,Jenkins,9510859636,1234 Sessame St.,,Atlantis,MN,50790,6741
1395460,Michael,Lindgrin,9520938385,1234 Sessame St.,,Atlantis,MN,50558,914
1695620,Madona,Lindgrin,7638255116,1234 Sessame St.,,Atlantis,MN,50520,2723
1023670,Melody,John,7634328902,1234 Sessame St.,,Atlantis,MN,50589,9829
1558355,Moe,Jenkins,6122899029,1234 Sessame St.,,Atlantis,MN,50617,7137
1882530,Lord,,6129856736,1234 Sessame St.,,Atlantis,MN,50708,7623
1139577,John,Racca,7638551660,1234 Sessame St.,,Atlantis,MN,50691,7431
1445769,John,John,9526333415,1234 Sessame St.,,Atlantis,MN,50786,780
1972086,John,Lindgrin,9523284202,1234 Sessame St.,,Atlantis,MN,50594,3029
1969471,John,Lindgrin,6128380125,1234 Sessame St.,,Atlantis,MN,50576,6448
1703316,Buffy,Summers,7635851760,1234 Sessame St.,,Atlantis,MN,50653,5195
1091229,Moe,Lindgrin,9514795938,1234 Sessame St.,,Atlantis,MN,50521,4262
1094569,John,John,9513732480,1234 Sessame St.,,Atlantis,MN,50706,2065
1040973,Lord,Summers,9510914553,1234 Sessame St.,,Atlantis,MN,50551,3376
1659400,John,Lindgrin,7636449751,1234 Sessame St.,,Atlantis,MN,50559,4955
1140853,Lord,John,6126980182,1234 Sessame St.,,Atlantis,MN,50661,5644
1113285,Michael,Racca,7635709314,1234 Sessame St.,,Atlantis,MN,50719,2152
1048159,Moe,John,6122450714,1234 Sessame St.,,Atlantis,MN,50699,8538
1311596,Susan,Summers,6120631528,1234 Sessame St.,,Atlantis,MN,50556,6969
1897543,John,Farquaad,7639172730,1234 Sessame St.,,Atlantis,MN,50530,4791
1982174,Michael,John,9510620603,1234 Sessame St.,,Atlantis,MN,50680,5388
1683655,Susan,John,7637219108,1234 Sessame St.,,Atlantis,MN,50594,5254
1872023,John,John,9517767477,1234 Sessame St.,,Atlantis,MN,50802,195
1047943,Moe,Jenkins,6129031070,1234 Sessame St.,,Atlantis,MN,50584,2366
1069366,Moe,Racca,6127501533,1234 Sessame St.,,Atlantis,MN,50614,343
1494036,Melody,Farquaad,9524544662,1234 Sessame St.,,Atlantis,MN,50552,6016
1662253,Madona,John,6120023681,1234 Sessame St.,,Atlantis,MN,50709,4399
1569716,Melody,John,9521852861,1234 Sessame St.,,Atlantis,MN,50531,9510
1910507,John,Michael,6124077979,1234 Sessame St.,,Atlantis,MN,50640,6161
1563861,Moe,Lindgrin,9510123415,1234 Sessame St.,,Atlantis,MN,50697,8494
1479745,Moe,Racca,9521275993,1234 Sessame St.,,Atlantis,MN,50790,9665
1325859,Michael,Michael,9522517943,1234 Sessame St.,,Atlantis,MN,89839,9530
1796804,Melody,Lindgrin,6123716769,1234 Sessame St.,,Atlantis,MN,50661,7416
1275778,John,Racca,6120215369,1234 Sessame St.,,Atlantis,MN,50552,2224
1000218,Melody,Michael,9514353264,1234 Sessame St.,,Atlantis,MN,50712,2103
1000236,Susan,John,9517972690,1234 Sessame St.,,Atlantis,MN,50574,1611
1899152,Moe,,9523563692,1234 Sessame St.,,Atlantis,MN,50526,7400
1694323,Madona,Farquaad,6123740256,1234 Sessame St.,,Atlantis,MN,50717,6119
1583047,Moe,Lindgrin,9526303346,1234 Sessame St.,,Atlantis,MN,50684,5520
1979432,Madona,Racca,9513462786,1234 Sessame St.,,Atlantis,MN,50717,7377
1982738,Madona,Farquaad,7636156355,1234 Sessame St.,,Atlantis,MN,50741,8847
1284963,John,Michael,9528912731,1234 Sessame St.,,Atlantis,MN,50725,8547
1843045,Melody,Michael,9525029120,1234 Sessame St.,,Atlantis,MN,50801,3520
1160036,Buffy,Racca,9525593620,1234 Sessame St.,,Atlantis,MN,50615,9517
1821215,Michael,,9529112497,1234 Sessame St.,,Atlantis,MN,50791,6740
1618786,John,Summers,7634856515,1234 Sessame St.,,Atlantis,MN,50516,8776
1983361,Susan,Jenkins,6127667115,1234 Sessame St.,,Atlantis,MN,50753,1116
1368755,Lord,Lindgrin,6121923163,1234 Sessame St.,,Atlantis,MN,50674,5890
1192323,Madona,John,9528556988,1234 Sessame St.,,Atlantis,MN,50763,2786
1514440,Melody,,6123067649,1234 Sessame St.,,Atlantis,MN,50772,2109
1781636,Buffy,Racca,9513620589,1234 Sessame St.,,Atlantis,MN,50525,7281
1500778,Melody,Michael,6125861383,1234 Sessame St.,,Atlantis,MN,50618,8938
1092513,Susan,Jenkins,9512002921,1234 Sessame St.,,Atlantis,MN,50718,635
1058127,Moe,Farquaad,7634163186,1234 Sessame St.,,Atlantis,MN,50698,8152
1000360,Moe,Farquaad,6122265158,1234 Sessame St.,,Atlantis,MN,50556,5357
1433033,Moe,Michael,7630247594,1234 Sessame St.,,Atlantis,MN,50684,525
1075306,Michael,Summers,9517411942,1234 Sessame St.,,Atlantis,MN,50508,9413
1679802,Susan,Jenkins,6124893539,1234 Sessame St.,,Atlantis,MN,50791,4036
1902778,Madona,Farquaad,9522460632,1234 Sessame St.,,Atlantis,MN,50586,8743
1145583,Moe,John,7639155971,1234 Sessame St.,,Atlantis,MN,50546,8128
-1,Michael,Farquaad,6124770829,1234 Sessame St.,,Atlantis,MN,50519,8089
1091857,Buffy,Lindgrin,7636399291,1234 Sessame St.,,Atlantis,MN,50752,5087
1325690,Lord,Michael,6124669402,1234 Sessame St.,,Atlantis,MN,50761,1565
1006707,Lord,Summers,7631879050,1234 Sessame St.,,Atlantis,MN,50776,8730
