CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1000330,Buffy,Racca,9517076948,1234 Sessame St.,,Atlantis,MN,50773,2834
1562336,Lord,Summers,6127078741,1234 Sessame St.,,Atlantis,MN,50770,6390
1608933,Susan,Racca,9525848469,1234 Sessame St.,,Atlantis,MN,50621,2243
1141846,Michael,Lindgrin,7639902462,1234 Sessame St.,,Atlantis,MN,50618,2107
1595853,Lord,John,9520781888,1234 Sessame St.,,Atlantis,MN,86781,3066
1313806,Michael,Summers,9521988545,1234 Sessame St.,,Atlantis,MN,50743,7625
1945824,Buffy,Jenkins,6124616239,1234 Sessame St.,,Atlantis,MN,50773,6238
1812989,Madona,John,7630754513,1234 Sessame St.,,Atlantis,MN,50729,4288
1734705,Michael,,7631969564,1234 Sessame St.,,Atlantis,MN,50566,6226
-1,Moe,Lindgrin,9523712839,1234 Sessame St.,,Atlantis,MN,50588,8535
1943343,Susan,Lindgrin,6120388576,1234 Sessame St.,,Atlantis,MN,50667,4336
1871825,Buffy,John,6124096980,1234 Sessame St.,,Atlantis,MN,14962,225
1380374,Moe,Summers,9524194418,1234 Sessame St.,,Atlantis,MN,39586,8664
1929647,John,John,9516117037,1234 Sessame St.,,Atlantis,MN,50598,2650
1787258,Susan,John,6121148498,1234 Sessame St.,,Atlantis,MN,50684,7091
1698103,Moe,,6125227600,1234 Sessame St.,,Atlantis,MN,50533,143
1789922,Melody,Racca,6128027608,1234 Sessame St.,,Atlantis,MN,50628,1417
1948187,John,Michael,6127632699,1234 Sessame St.,,Atlantis,MN,50799,9936
1625575,Susan,Jenkins,9524214701,1234 Sessame St.,,Atlantis,MN,50712,8734
1625716,Moe,Summers,6120079694,1234 Sessame St.,,Atlantis,MN,50736,8327
1693747,John,Racca,6123628135,1234 Sessame St.,,Atlantis,MN,50612,9530
1394880,Lord,Lindgrin,6121281428,1234 Sessame St.,,Atlantis,MN,50773,1250
1782817,Melody,Lindgrin,6126836908,1234 Sessame St.,,Atlantis,MN,50597,4286
1486146,Buffy,Racca,9528732103,1234 Sessame St.,,Atlantis,MN,50567,775
1865859,Susan,Farquaad,9522041310,1234 Sessame St.,,Atlantis,MN,50607,8994
1103798,Moe,Summers,9514435067,1234 Sessame St.,,Atlantis,MN,50748,8754
1392438,Lord,Michael,9515175701,1234 Sessame St.,,Atlantis,MN,50803,591
1850608,Madona,,9512195415,1234 Sessame St.,,Atlantis,MN,80434,3846
1502638,Michael,Michael,9527279044,1234 Sessame St.,,Atlantis,MN,50795,8755
1671164,John,Farquaad,6123976271,1234 Sessame St.,,Atlantis,MN,17943,5848
1563197,Susan,Michael,9526169662,1234 Sessame St.,,Atlantis,MN,50579,7052
1542785,Melody,Summers,9517801314,1234 Sessame St.,,Atlantis,MN,50693,4720
1190308,Buffy,John,9516919966,1234 Sessame St.,,Atlantis,MN,50589,8941
1419172,Melody,Racca,7635980117,1234 Sessame St.,,Atlantis,MN,50614,5874
1672285,Lord,Summers,9527395721,1234 Sessame St.,,Atlantis,MN,50530,5191
1095821,Melody,Summers,6126903698,1234 Sessame St.,,Atlantis,MN,50739,5531
1123968,Melody,Michael,9522025198,1234 Sessame St.,,Atlantis,MN,50804,2984
1315379,Moe,Farquaad,7632936579,1234 Sessame St.,,Atlantis,MN,50769,8050
1344509,Moe,John,9526437178,1234 Sessame St.,,Atlantis,MN,50567,6371
1029094,Moe,Summers,7635253432,1234 Sessame St.,,Atlantis,MN,10094,5174
1344410,Moe,John,6125312196,1234 Sessame St.,,Atlantis,MN,50618,3706
1000330,Michael,Lindgrin,9523645141,1234 Sessame St.,,Atlantis,MN,50564,4289
1721962,Melody,,7638628750,1234 Sessame St.,,Atlantis,MN,13284,1799
1999894,Moe,Summers,9521726921,1234 Sessame St.,,Atlantis,MN,35457,1101
1056291,John,Racca,6125399801,1234 Sessame St.,,Atlantis,MN,21592,1397
1499033,Lord,Racca,9529616266,1234 Sessame St.,,Atlantis,MN,50772,9208
1904172,Lord,Summers,9516257957,1234 Sessame St.,,Atlantis,MN,50646,5578
1697771,Buffy,,7632265361,1234 Sessame St.,,Atlantis,MN,50548,773
1988694,Susan,Farquaad,9525619490,1234 Sessame St.,,Atlantis,MN,50548,712
1664226,Moe,Lindgrin,9526827168,1234 Sessame St.,,Atlantis,MN,58767,4195
1389953,Madona,Summers,7636051719,1234 Sessame St.,,Atlantis,MN,22598,1655
1587992,John,Summers,9522454922,1234 Sessame St.,,Atlantis,MN,50744,7454
1038734,Michael,Farquaad,6123204258,1234 Sessame St.,,Atlantis,MN,50534,7013
1595320,Michael,Michael,9510884001,1234 Sessame St.,,Atlantis,MN,50684,8489
1420727,Buffy,John,9521476888,1234 Sessame St.,,Atlantis,MN,50555,4845
1806698,Susan,Racca,9513729078,1234 Sessame St.,,Atlantis,MN,50542,1583
1731518,Michael,Farquaad,6121584344,1234 Sessame St.,,Atlantis,MN,32738,1015
1844907,Moe,Racca,9525476280,1234 Sessame St.,,Atlantis,MN,50544,9224
1963421,Buffy,Lindgrin,9516019863,1234 Sessame St.,,Atlantis,MN,50536,9399
1807668,Melody,Farquaad,9520610264,1234 Sessame St.,,Atlantis,MN,50589,5634
1000129,Lord,,9516193041,1234 Sessame St.,,Atlantis,MN,50512,7267
1709186,Lord,Summers,7636932373,1234 Sessame St.,,Atlantis,MN,50513,5659
1872710,Madona,Racca,9518285138,1234 Sessame St.,,Atlantis,MN,50631,6286
1477780,Moe,Racca,9520940564,1234 Sessame St.,,Atlantis,MN,50749,9652
1632677,John,Jenkins,7637498767,1234 Sessame St.,,Atlantis,MN,50605,9575
1112299,Lord,Racca,7638409834,1234 Sessame St.,,Atlantis,MN,50512,9359
