CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1265107,Buffy,Lindgrin,7632624252,1234 Sessame St.,,Atlantis,MN,50657,7919
1638920,John,Lindgrin,7637204745,1234 Sessame St.,,Atlantis,MN,50638,3596
1000157,Lord,Michael,9521962499,1234 Sessame St.,,Atlantis,MN,50700,2961
1932237,Lord,,9513306281,1234 Sessame St.,,Atlantis,MN,30906,5927
1326517,John,Jenkins,6128120711,1234 Sessame St.,,Atlantis,MN,97175,363
1823470,Madona,Lindgrin,6120616418,1234 Sessame St.,,Atlantis,MN,50641,4647
1120682,Lord,Farquaad,9519943893,1234 Sessame St.,,Atlantis,MN,50642,332
1709744,Moe,Jenkins,7636552883,1234 Sessame St.,,Atlantis,MN,50637,7859
1158613,Lord,John,9527043358,1234 Sessame St.,,Atlantis,MN,50606,839
1311730,Moe,Farquaad,9515333438,1234 Sessame St.,,Atlantis,MN,50654,512
1485628,Madona,Lindgrin,6121280669,1234 Sessame St.,,Atlantis,MN,50672,8809
1467726,Moe,Summers,9525998424,1234 Sessame St.,,Atlantis,MN,50524,1091
1361950,Susan,,9526415398,1234 Sessame St.,,Atlantis,MN,50604,6451
1185729,Michael,Michael,7633340302,1234 Sessame St.,,Atlantis,MN,50543,9319
1728999,Buffy,Lindgrin,6121457892,1234 Sessame St.,,Atlantis,MN,50606,5275
1652389,Lord,Farquaad,7630929927,1234 Sessame St.,,Atlantis,MN,50721,4302
1000235,Melody,Farquaad,6121160120,1234 Sessame St.,,Atlantis,MN,50765,9915
1819187,Buffy,Michael,9516162470,1234 Sessame St.,,Atlantis,MN,50634,5287
1081318,Susan,,6122725342,1234 Sessame St.,,Atlantis,MN,50525,9862
1384766,Melody,Jenkins,9528146756,1234 Sessame St.,,Atlantis,MN,50526,1769
1926452,John,Summers,6129693420,1234 Sessame St.,,Atlantis,MN,50527,5171
1925528,Lord,Farquaad,7637440103,1234 Sessame St.,,Atlantis,MN,50757,3662
1740405,Lord,Michael,9524281921,1234 Sessame St.,,Atlantis,MN,50681,5481
-1,John,,6120097938,1234 Sessame St.,,Atlantis,MN,50738,3761
1438945,Madona,Michael,9525087958,1234 Sessame St.,,Atlantis,MN,50548,9114
1759011,Buffy,Michael,6121749969,1234 Sessame St.,,Atlantis,MN,50692,3662
1486440,Madona,,7638883493,1234 Sessame St.,,Atlantis,MN,50722,9409
1514595,Melody,Farquaad,9529590938,1234 Sessame St.,,Atlantis,MN,50575,7331
1101648,Moe,,7638877966,1234 Sessame St.,,Atlantis,MN,50605,9609
1383078,Melody,Lindgrin,7635793335,1234 Sessame St.,,Atlantis,MN,53642,7168
1564345,Moe,Farquaad,9528230672,1234 Sessame St.,,Atlantis,MN,50699,7983
1000049,Madona,Farquaad,9521123238,1234 Sessame St.,,Atlantis,MN,50550,5729
1354364,John,Lindgrin,6128023442,1234 Sessame St.,,Atlantis,MN,50588,8614
1781671,Madona,Summers,6126888509,1234 Sessame St.,,Atlantis,MN,50696,6987
1665690,Melody,Michael,9521610686,1234 Sessame St.,,Atlantis,MN,50518,2193
1839203,Melody,Racca,7633758302,1234 Sessame St.,,Atlantis,MN,78955,9271
1785040,Michael,Farquaad,6121623708,1234 Sessame St.,,Atlantis,MN,50671,9533
1609694,Michael,Racca,9526142940,1234 Sessame St.,,Atlantis,MN,50509,7104
1144913,Michael,Michael,6129840702,1234 Sessame St.,,Atlantis,MN,50671,3574
1877172,Madona,Farquaad,9513414718,1234 Sessame St.,,Atlantis,MN,50772,3971
1000192,Moe,Jenkins,9524999439,1234 Sessame St.,,Atlantis,MN,50726,1510
1550426,John,Michael,7639499057,1234 Sessame St.,,Atlantis,MN,50768,3415
1704970,John,Farquaad,9512044088,1234 Sessame St.,,Atlantis,MN,50775,6370
1803546,Lord,Summers,6124083843,1234 Sessame St.,,Atlantis,MN,50628,83
1257850,Melody,Lindgrin,6125634211,1234 Sessame St.,,Atlantis,MN,50725,2292
1646532,Madona,John,6124388623,1234 Sessame St.,,Atlantis,MN,50555,6014
1766566,Michael,,9521026512,1234 Sessame St.,,Atlantis,MN,50528,656
1538913,Moe,Lindgrin,9523611241,1234 Sessame St.,,Atlantis,MN,50587,262
1373788,Moe,Michael,6123105084,1234 Sessame St.,,Atlantis,MN,50603,8545
1256673,Lord,Michael,9515445445,1234 Sessame St.,,Atlantis,MN,50652,2979
1698870,Michael,Summers,7637744033,1234 Sessame St.,,Atlantis,MN,50786,9622
1591754,Melody,Jenkins,9513524990,1234 Sessame St.,,Atlantis,MN,50508,6274
1181280,Moe,Farquaad,9517591022,1234 Sessame St.,,Atlantis,MN,50727,4877
1114024,Moe,Lindgrin,6129097792,1234 Sessame St.,,Atlantis,MN,50647,6042
-1,Michael,Summers,9512324867,1234 Sessame St.,,Atlantis,MN,50671,231
1375370,Susan,,7636022869,1234 Sessame St.,,Atlantis,MN,50786,5631
1834318,Michael,John,9511027971,1234 Sessame St.,,Atlantis,MN,50542,8928
1000368,Buffy,Lindgrin,9516726209,1234 Sessame St.,,Atlantis,MN,50708,8257
1434475,Melody,Lindgrin,9521329113,1234 Sessame St.,,Atlantis,MN,50630,128
1235227,Moe,Jenkins,6129577155,1234 Sessame St.,,Atlantis,MN,50610,7172
1987343,Susan,Jenkins,7633822818,1234 Sessame St.,,Atlantis,MN,50681,2737
1355348,Madona,Michael,9516475985,1234 Sessame St.,,Atlantis,MN,75594,7057
1893038,Lord,,9517303944,1234 Sessame St.,,Atlantis,MN,50694,4922
1915198,Melody,Lindgrin,9516674097,1234 Sessame St.,,Atlantis,MN,50688,2932
1202381,Lord,Racca,9518906369,1234 Sessame St.,,Atlantis,MN,50694,5983
1756107,Melody,,9514108460,1234 Sessame St.,,Atlantis,MN,50708,8898
1947750,Michael,Jenkins,9511875176,1234 Sessame St.,,Atlantis,MN,83259,4416
1611183,Michael,Racca,9512685861,1234 Sessame St.,,Atlantis,MN,50731,3023
1382338,John,Lindgrin,6122531804,1234 Sessame St.,,Atlantis,MN,50795,2588
1402034,Moe,Lindgrin,7631876128,1234 Sessame St.,,Atlantis,MN,1573,5507
1137527,Lord,Summers,9519453273,1234 Sessame St.,,Atlantis,MN,50575,5436
1768685,Melody,Racca,7632234230,1234 Sessame St.,,Atlantis,MN,50762,9752
1265871,Moe,Racca,6125967587,1234 Sessame St.,,Atlantis,MN,50556,6471
1222026,Moe,Racca,9521440009,1234 Sessame St.,,Atlantis,MN,50556,5307
1222413,Lord,Summers,7633606901,1234 Sessame St.,,Atlantis,MN,50727,5674
1759652,Melody,John,9516104555,1234 Sessame St.,,Atlantis,MN,50648,8907
1091580,Lord,Jenkins,6123385995,1234 Sessame St.,,Atlantis,MN,50599,8385
1714257,Madona,Michael,6120063816,1234 Sessame St.,,Atlantis,MN,50511,1935
1424165,Buffy,Jenkins,7630068018,1234 Sessame St.,,Atlantis,MN,50703,6045
1524796,Lord,Farquaad,9517216035,1234 Sessame St.,,Atlantis,MN,50740,6658
1000002,John,John,9515137838,1234 Sessame St.,,Atlantis,MN,50655,9040
1944940,Buffy,Jenkins,6121141212,1234 Sessame St.,,Atlantis,MN,50728,8797
1533560,Buffy,John,9523246810,1234 Sessame St.,,Atlantis,MN,50591,2431
1466198,Melody,John,6125823976,1234 Sessame St.,,Atlantis,MN,50570,8584
1238955,Buffy,Jenkins,7631485856,1234 Sessame St.,,Atlantis,MN,50620,6285
1468436,Buffy,John,7639696077,1234 Sessame St.,,Atlantis,MN,50696,1856
1391094,John,Farquaad,9526726591,1234 Sessame St.,,Atlantis,MN,50693,2679
1846148,John,Racca,6124219934,1234 Sessame St.,,Atlantis,MN,62528,8231
1000202,Lord,Farquaad,9529323588,1234 Sessame St.,,Atlantis,MN,50514,5529
1756706,Susan,Lindgrin,9513135482,1234 Sessame St.,,Atlantis,MN,50772,8126
1922399,Lord,Summers,9521315035,1234 Sessame St.,,Atlantis,MN,50681,7304
1730533,Melody,Lindgrin,7638488400,1234 Sessame St.,,Atlantis,MN,50735,6300
1150893,Michael,John,7632412352,1234 Sessame St.,,Atlantis,MN,50519,5778
1297163,Madona,Michael,6120072293,1234 Sessame St.,,Atlantis,MN,50733,1121
1931379,Buffy,Michael,9529283034,1234 Sessame St.,,Atlantis,MN,50586,1008
1180399,Moe,Racca,7630231853,1234 Sessame St.,,Atlantis,MN,34670,2768
1030655,John,Racca,7636927178,1234 Sessame St.,,Atlantis,MN,50615,6434
1384817,Michael,Farquaad,7633346500,1234 Sessame St.,,Atlantis,MN,50658,8898
1000325,Susan,Lindgrin,9523537109,1234 Sessame St.,,Atlantis,MN,50684,1092
1361475,Madona,,6128949437,1234 Sessame St.,,Atlantis,MN,50604,7482
1264400,Michael,Lindgrin,6125708749,1234 Sessame St.,,Atlantis,MN,17843,3068
1099524,Susan,Racca,7635250273,1234 Sessame St.,,Atlantis,MN,50741,8745
1899704,John,Farquaad,9520262747,1234 Sessame St.,,Atlantis,MN,50772,66
1630386,Susan,Jenkins,9523607730,1234 Sessame St.,,Atlantis,MN,50592,152
1975209,Michael,Farquaad,6124397454,1234 Sessame St.,,Atlantis,MN,70230,769
1602913,Moe,Summers,7634056160,1234 Sessame St.,,Atlantis,MN,50747,9088
1000384,John,Farquaad,6120453271,1234 Sessame St.,,Atlantis,MN,50644,2206
1550816,Susan,Michael,6122919042,1234 Sessame St.,,Atlantis,MN,50537,829
1127138,Michael,Racca,9517019288,1234 Sessame St.,,Atlantis,MN,50644,3369
1903373,Michael,Farquaad,9523144177,1234 Sessame St.,,Atlantis,MN,50678,8914
1960774,Madona,Farquaad,9527839818,1234 Sessame St.,,Atlantis,MN,50547,748
1083808,Buffy,Summers,7635792403,1234 Sessame St.,,Atlantis,MN,50742,6739
1510102,Melody,,9529016300,1234 Sessame St.,,Atlantis,MN,50777,8317
1102274,Melody,,6123522684,1234 Sessame St.,,Atlantis,MN,50802,7270
1892509,Madona,Lindgrin,7636331604,1234 Sessame St.,,Atlantis,MN,50634,100
1021746,Buffy,Farquaad,9526411044,1234 Sessame St.,,Atlantis,MN,50709,3975
1198821,Lord,Lindgrin,7632843941,1234 Sessame St.,,Atlantis,MN,50752,8366
1862669,Susan,John,9527012475,1234 Sessame St.,,Atlantis,MN,62128,4856
1000080,Buffy,Jenkins,9523825500,1234 Sessame St.,,Atlantis,MN,50562,5537
1919483,Buffy,Jenkins,7630099745,1234 Sessame St.,,Atlantis,MN,50636,3072
1515490,Michael,Summers,7636672194,1234 Sessame St.,,Atlantis,MN,50656,1946
1183065,Buffy,John,9514876425,1234 Sessame St.,,Atlantis,MN,50652,7881
1127173,Melody,Racca,9514305677,1234 Sessame St.,,Atlantis,MN,50744,1470
1906693,Buffy,Summers,7637504477,1234 Sessame St.,,Atlantis,MN,50726,2868
1543383,Lord,Michael,9520229208,1234 Sessame St.,,Atlantis,MN,50668,4686
1559140,John,,7637477141,1234 Sessame St.,,Atlantis,MN,50552,385
1274634,Moe,Michael,9524281221,1234 Sessame St.,,Atlantis,MN,50538,7860
1829836,Lord,Jenkins,6128524212,1234 Sessame St.,,Atlantis,MN,50680,3374
1695120,Moe,Racca,9526140595,1234 Sessame St.,,Atlantis,MN,50739,2508
1044577,Michael,Summers,9529078366,1234 Sessame St.,,Atlantis,MN,50614,8303
1212302,Michael,Jenkins,6129288972,1234 Sessame St.,,Atlantis,MN,50718,9917
