CustomerID,FirstName,Lastname,Phone,Address01,Address02,City,State,ZipCode,ZipPlus4
1880604,Michael,Farquaad,9527537208,1234 Sessame St.,,Atlantis,MN,50675,7330
1845678,Melody,Lindgrin,9512103555,1234 Sessame St.,,Atlantis,MN,50644,5153
1790240,John,Jenkins,9517892583,1234 Sessame St.,,Atlantis,MN,50800,1637
1410214,Michael,Michael,9516274212,1234 Sessame St.,,Atlantis,MN,50603,4243
1292037,John,Jenkins,9513330049,1234 Sessame St.,,Atlantis,MN,50746,1445
1465950,Buffy,Jenkins,9524145300,1234 Sessame St.,,Atlantis,MN,50658,4398
1089844,Buffy,Michael,7630999532,1234 Sessame St.,,Atlantis,MN,50626,8433
1622431,Michael,Farquaad,7635896717,1234 Sessame St.,,Atlantis,MN,50703,137
1783601,Madona,Lindgrin,7638990897,1234 Sessame St.,,Atlantis,MN,50558,8547
1640149,Lord,Michael,7636091494,1234 Sessame St.,,Atlantis,MN,50560,5205
1293356,Moe,Summers,7631839777,1234 Sessame St.,,Atlantis,MN,50582,5780
1000319,Michael,Michael,9511187572,1234 Sessame St.,,Atlantis,MN,50609,1690
1451169,Buffy,Farquaad,6123628810,1234 Sessame St.,,Atlantis,MN,62828,8414
1282759,Moe,Jenkins,7637627620,1234 Sessame St.,,Atlantis,MN,50513,8723
1453565,Michael,,9527120087,1234 Sessame St.,,Atlantis,MN,50717,4196
1059227,Madona,Farquaad,6129561799,1234 Sessame St.,,Atlantis,MN,40379,9811
1742415,Buffy,Lindgrin,9511538480,1234 Sessame St.,,Atlantis,MN,50701,1074
1816170,Lord,Summers,6123842136,1234 Sessame St.,,Atlantis,MN,50522,8266
1175557,John,Michael,9516144190,1234 Sessame St.,,Atlantis,MN,50571,5566
1056458,Madona,Jenkins,9516622766,1234 Sessame St.,,Atlantis,MN,50797,2318
1021152,Moe,John,7631352071,1234 Sessame St.,,Atlantis,MN,50507,8641
1183144,Buffy,Michael,6124788424,1234 Sessame St.,,Atlantis,MN,50608,4881
1286765,Michael,,9512400751,1234 Sessame St.,,Atlantis,MN,50770,9263
1000221,Susan,Summers,7633894048,1234 Sessame St.,,Atlantis,MN,50772,8981
1864744,Susan,,6121458952,1234 Sessame St.,,Atlantis,MN,50525,498
1518562,Melody,Lindgrin,9512793309,1234 Sessame St.,,Atlantis,MN,50546,3173
1019043,Melody,Michael,9516138768,1234 Sessame St.,,Atlantis,MN,50581,478
1759264,Madona,Lindgrin,9516336768,1234 Sessame St.,,Atlantis,MN,50740,3095
1496770,Lord,Farquaad,6129544431,1234 Sessame St.,,Atlantis,MN,50682,6248
1953274,Melody,John,9514259696,1234 Sessame St.,,Atlantis,MN,50704,9266
1504319,Melody,John,7637886614,1234 Sessame St.,,Atlantis,MN,50698,9839
1737252,Lord,Summers,7639069778,1234 Sessame St.,,Atlantis,MN,50550,1393
1698443,Buffy,Racca,9527300686,1234 Sessame St.,,Atlantis,MN,50529,4324
1242848,Melody,Summers,9519300069,1234 Sessame St.,,Atlantis,MN,62278,5775
1805333,Buffy,Summers,9528559157,1234 Sessame St.,,Atlantis,MN,50708,1386
1064686,Lord,,7630190863,1234 Sessame St.,,Atlantis,MN,50717,592
1981063,John,John,6124386120,1234 Sessame St.,,Atlantis,MN,50790,6849
1736803,Madona,John,9519615588,1234 Sessame St.,,Atlantis,MN,50596,9203
1299168,Lord,,6129507092,1234 Sessame St.,,Atlantis,MN,50754,2702
1245254,John,Racca,9522833018,1234 Sessame St.,,Atlantis,MN,50557,5279
1331565,Buffy,Summers,9512925426,1234 Sessame St.,,Atlantis,MN,50617,6221
1344031,Buffy,Racca,7630255985,1234 Sessame St.,,Atlantis,MN,50550,7907
1788769,Buffy,Lindgrin,7630056518,1234 Sessame St.,,Atlantis,MN,50793,3577
1523445,Lord,Racca,7638031961,1234 Sessame St.,,Atlantis,MN,50553,606
1323746,John,Farquaad,9522691980,1234 Sessame St.,,Atlantis,MN,50663,7123
1705695,Madona,Jenkins,7638734738,1234 Sessame St.,,Atlantis,MN,50663,2458
1908507,Lord,Jenkins,6120556107,1234 Sessame St.,,Atlantis,MN,50796,7582
1945652,Moe,John,9528646469,1234 Sessame St.,,Atlantis,MN,50743,9859
1529039,Moe,,7633893707,1234 Sessame St.,,Atlantis,MN,50774,6937
